,STATION,YEAR,MONTH,DATE,PRCP,TMAX,TMIN,LONGITUDE,LATITUDE,ELEVATION,RANGE_HIGH,RANGE_LOW,RANGE_OVERALL,RANGE_MID,SST
1337,GHCND:US1SCOC0015,2012,6,2012-06-30,1.13,,,-83.0202,34.7484,266.7,,,,,25.58999900817871
1338,GHCND:US1SCOC0015,2012,7,2012-07-31,2.2,,,-83.0202,34.7484,266.7,,,,,28.00599937438965
1339,GHCND:US1SCOC0015,2012,8,2012-08-31,1.62,,,-83.0202,34.7484,266.7,,,,,27.83599967956543
1340,GHCND:US1SCOC0015,2012,9,2012-09-30,1.05,,,-83.0202,34.7484,266.7,,,,,27.295999145507814
1341,GHCND:US1SCOC0015,2012,10,2012-10-31,1.94,,,-83.0202,34.7484,266.7,,,,,25.341999435424803
1342,GHCND:US1SCOC0015,2012,11,2012-11-30,0.25,,,-83.0202,34.7484,266.7,,,,,21.26399955749512
1343,GHCND:US1SCOC0015,2012,12,2012-12-31,2.29,,,-83.0202,34.7484,266.7,,,,,21.905999374389648
1344,GHCND:US1SCOC0015,2013,1,2013-01-31,2.37,,,-83.0202,34.7484,266.7,,,,,21.497999572753905
1345,GHCND:US1SCOC0015,2013,2,2013-02-28,1.63,,,-83.0202,34.7484,266.7,,,,,20.073999404907227
1346,GHCND:US1SCOC0015,2013,3,2013-03-31,1.68,,,-83.0202,34.7484,266.7,,,,,18.67799949645996
1347,GHCND:US1SCOC0015,2013,4,2013-04-30,1.77,,,-83.0202,34.7484,266.7,,,,,18.793999099731444
1348,GHCND:US1SCOC0015,2013,5,2013-05-31,1.92,,,-83.0202,34.7484,266.7,,,,,22.031999588012695
1349,GHCND:US1SCOC0015,2013,6,2013-06-30,1.23,,,-83.0202,34.7484,266.7,,,,,26.059999084472658
1350,GHCND:US1SCOC0015,2013,7,2013-07-31,2.65,,,-83.0202,34.7484,266.7,,,,,27.04799919128418
1351,GHCND:US1SCOC0015,2013,8,2013-08-31,2.85,,,-83.0202,34.7484,266.7,,,,,28.05399971008301
1352,GHCND:US1SCOC0015,2013,9,2013-09-30,1.52,,,-83.0202,34.7484,266.7,,,,,27.45999946594238
1353,GHCND:US1SCOC0015,2013,10,2013-10-31,1.34,,,-83.0202,34.7484,266.7,,,,,24.561999130249024
1354,GHCND:US1SCOC0015,2013,11,2013-11-30,0.86,,,-83.0202,34.7484,266.7,,,,,21.37199935913086
1355,GHCND:US1SCOC0015,2013,12,2013-12-31,2.4,,,-83.0202,34.7484,266.7,,,,,20.48599967956543
1356,GHCND:US1SCOC0015,2014,1,2014-01-31,1.05,,,-83.0202,34.7484,266.7,,,,,19.439999389648438
1357,GHCND:US1SCOC0015,2014,2,2014-02-28,0.75,,,-83.0202,34.7484,266.7,,,,,20.31399917602539
1358,GHCND:US1SCOC0015,2014,3,2014-03-31,1.19,,,-83.0202,34.7484,266.7,,,,,21.00599899291992
1359,GHCND:US1SCOC0015,2014,4,2014-04-30,2.85,,,-83.0202,34.7484,266.7,,,,,20.415999603271484
1360,GHCND:US1SCOC0015,2014,5,2014-05-31,2.2,,,-83.0202,34.7484,266.7,,,,,22.54799919128418
1361,GHCND:US1SCOC0015,2014,6,2014-06-30,0.75,,,-83.0202,34.7484,266.7,,,,,26.01399955749512
1362,GHCND:US1SCOC0015,2014,7,2014-07-31,1.64,,,-83.0202,34.7484,266.7,,,,,28.275999450683592
1363,GHCND:US1SCOC0015,2014,8,2014-08-31,1.91,,,-83.0202,34.7484,266.7,,,,,28.817999267578124
1364,GHCND:US1SCOC0015,2014,9,2014-09-30,3.83,,,-83.0202,34.7484,266.7,,,,,28.347999572753906
1365,GHCND:US1SCOC0015,2014,10,2014-10-31,1.77,,,-83.0202,34.7484,266.7,,,,,25.039999389648436
1366,GHCND:US1SCOC0015,2014,11,2014-11-30,2.81,,,-83.0202,34.7484,266.7,,,,,21.067999267578124
1367,GHCND:US1SCOC0015,2014,12,2014-12-31,1.91,,,-83.0202,34.7484,266.7,,,,,20.563999557495116
1368,GHCND:US1SCOC0015,2015,1,2015-01-31,2.4,,,-83.0202,34.7484,266.7,,,,,21.43599967956543
1369,GHCND:US1SCOC0015,2015,2,2015-02-28,1.2,,,-83.0202,34.7484,266.7,,,,,20.99599952697754
1370,GHCND:US1SCOC0015,2015,3,2015-03-31,0.79,,,-83.0202,34.7484,266.7,,,,,20.001999282836913
1371,GHCND:US1SCOC0015,2015,4,2015-04-30,0.69,,,-83.0202,34.7484,266.7,,,,,20.357999420166017
1372,GHCND:US1SCOC0015,2015,5,2015-05-31,1.47,,,-83.0202,34.7484,266.7,,,,,23.135999298095705
1373,GHCND:US1SCOC0015,2015,6,2015-06-30,2.38,,,-83.0202,34.7484,266.7,,,,,26.855998992919922
1374,GHCND:US1SCOC0015,2015,7,2015-07-31,0.77,,,-83.0202,34.7484,266.7,,,,,27.64799919128418
1375,GHCND:US1SCOC0015,2015,8,2015-08-31,1.8,,,-83.0202,34.7484,266.7,,,,,28.47199935913086
1376,GHCND:US1SCOC0015,2015,9,2015-09-30,1.44,,,-83.0202,34.7484,266.7,,,,,27.941999435424805
1377,GHCND:US1SCOC0015,2015,10,2015-10-31,2.7,,,-83.0202,34.7484,266.7,,,,,24.81999969482422
1378,GHCND:US1SCOC0015,2015,11,2015-11-30,2.28,,,-83.0202,34.7484,266.7,,,,,22.701999282836915
1379,GHCND:US1SCOC0015,2015,12,2015-12-31,2.63,,,-83.0202,34.7484,266.7,,,,,20.91199951171875
1380,GHCND:US1SCOC0023,2011,1,2011-01-31,1.2,,,-82.9881,34.7328,265.2,,,,,18.897999572753907
1381,GHCND:US1SCOC0023,2011,2,2011-02-28,1.4,,,-82.9881,34.7328,265.2,,,,,17.36999931335449
1382,GHCND:US1SCOC0023,2011,3,2011-03-31,2.92,,,-82.9881,34.7328,265.2,,,,,17.597999572753906
1383,GHCND:US1SCOC0023,2011,4,2011-04-30,1.4,,,-82.9881,34.7328,265.2,,,,,19.529999923706054
1384,GHCND:US1SCOC0023,2011,5,2011-05-31,0.42,,,-82.9881,34.7328,265.2,,,,,22.759999465942382
1385,GHCND:US1SCOC0023,2011,6,2011-06-30,1.34,,,-82.9881,34.7328,265.2,,,,,26.841999435424803
1386,GHCND:US1SCOC0023,2011,7,2011-07-31,1.65,,,-82.9881,34.7328,265.2,,,,,27.95999984741211
1387,GHCND:US1SCOC0023,2011,8,2011-08-31,0.6,,,-82.9881,34.7328,265.2,,,,,28.64399948120117
1388,GHCND:US1SCOC0023,2011,9,2011-09-30,0.85,,,-82.9881,34.7328,265.2,,,,,27.957999420166015
1389,GHCND:US1SCOC0023,2011,10,2011-10-31,0.67,,,-82.9881,34.7328,265.2,,,,,24.877999114990235
1390,GHCND:US1SCOC0023,2011,11,2011-11-30,0.9,,,-82.9881,34.7328,265.2,,,,,21.073999404907227
1391,GHCND:US1SCOC0023,2011,12,2011-12-31,1.29,,,-82.9881,34.7328,265.2,,,,,20.18599967956543
1392,GHCND:US1SCOC0023,2012,1,2012-01-31,1.0,,,-82.9881,34.7328,265.2,,,,,18.333999633789062
1393,GHCND:US1SCOC0023,2012,2,2012-02-29,0.4,,,-82.9881,34.7328,265.2,,,,,18.069999313354494
1394,GHCND:US1SCOC0023,2012,3,2012-03-31,1.48,,,-82.9881,34.7328,265.2,,,,,19.481999588012695
1395,GHCND:US1SCOC0023,2012,4,2012-04-30,0.93,,,-82.9881,34.7328,265.2,,,,,20.765999603271485
1396,GHCND:US1SCOC0023,2012,5,2012-05-31,2.85,,,-82.9881,34.7328,265.2,,,,,23.69199981689453
1397,GHCND:US1SCOC0023,2012,6,2012-06-30,1.23,,,-82.9881,34.7328,265.2,,,,,25.58999900817871
1398,GHCND:US1SCOC0023,2012,7,2012-07-31,1.91,,,-82.9881,34.7328,265.2,,,,,28.00599937438965
1399,GHCND:US1SCOC0023,2012,8,2012-08-31,1.4,,,-82.9881,34.7328,265.2,,,,,27.83599967956543
1400,GHCND:US1SCOC0023,2012,9,2012-09-30,1.09,,,-82.9881,34.7328,265.2,,,,,27.295999145507814
1401,GHCND:US1SCOC0023,2012,10,2012-10-31,1.45,,,-82.9881,34.7328,265.2,,,,,25.341999435424803
1402,GHCND:US1SCOC0023,2012,11,2012-11-30,0.32,,,-82.9881,34.7328,265.2,,,,,21.26399955749512
1403,GHCND:US1SCOC0023,2012,12,2012-12-31,1.52,,,-82.9881,34.7328,265.2,,,,,21.905999374389648
1404,GHCND:US1SCOC0023,2013,1,2013-01-31,2.4,,,-82.9881,34.7328,265.2,,,,,21.497999572753905
1405,GHCND:US1SCOC0023,2013,2,2013-02-28,1.75,,,-82.9881,34.7328,265.2,,,,,20.073999404907227
1406,GHCND:US1SCOC0023,2013,3,2013-03-31,1.53,,,-82.9881,34.7328,265.2,,,,,18.67799949645996
1407,GHCND:US1SCOC0023,2013,4,2013-04-30,2.25,,,-82.9881,34.7328,265.2,,,,,18.793999099731444
1408,GHCND:US1SCOC0023,2013,5,2013-05-31,1.78,,,-82.9881,34.7328,265.2,,,,,22.031999588012695
1409,GHCND:US1SCOC0023,2013,6,2013-06-30,0.99,,,-82.9881,34.7328,265.2,,,,,26.059999084472658
1410,GHCND:US1SCOC0023,2013,7,2013-07-31,2.2,,,-82.9881,34.7328,265.2,,,,,27.04799919128418
1411,GHCND:US1SCOC0023,2013,8,2013-08-31,1.95,,,-82.9881,34.7328,265.2,,,,,28.05399971008301
1412,GHCND:US1SCOC0023,2013,9,2013-09-30,1.35,,,-82.9881,34.7328,265.2,,,,,27.45999946594238
1413,GHCND:US1SCOC0023,2013,10,2013-10-31,1.15,,,-82.9881,34.7328,265.2,,,,,24.561999130249024
1414,GHCND:US1SCOC0023,2013,11,2013-11-30,1.0,,,-82.9881,34.7328,265.2,,,,,21.37199935913086
1415,GHCND:US1SCOC0023,2013,12,2013-12-31,2.62,,,-82.9881,34.7328,265.2,,,,,20.48599967956543
1416,GHCND:US1SCOC0023,2014,1,2014-01-31,1.9,,,-82.9881,34.7328,265.2,,,,,19.439999389648438
1417,GHCND:US1SCOC0023,2014,2,2014-02-28,0.6,,,-82.9881,34.7328,265.2,,,,,20.31399917602539
1418,GHCND:US1SCOC0023,2014,3,2014-03-31,1.55,,,-82.9881,34.7328,265.2,,,,,21.00599899291992
1419,GHCND:US1SCOC0023,2014,4,2014-04-30,2.95,,,-82.9881,34.7328,265.2,,,,,20.415999603271484
1420,GHCND:US1SCOC0023,2014,5,2014-05-31,2.75,,,-82.9881,34.7328,265.2,,,,,22.54799919128418
1421,GHCND:US1SCOC0023,2014,6,2014-06-30,1.34,,,-82.9881,34.7328,265.2,,,,,26.01399955749512
1422,GHCND:US1SCOC0023,2014,7,2014-07-31,1.53,,,-82.9881,34.7328,265.2,,,,,28.275999450683592
1423,GHCND:US1SCOC0023,2014,8,2014-08-31,0.9,,,-82.9881,34.7328,265.2,,,,,28.817999267578124
1424,GHCND:US1SCOC0023,2014,9,2014-09-30,2.51,,,-82.9881,34.7328,265.2,,,,,28.347999572753906
1425,GHCND:US1SCOC0023,2014,10,2014-10-31,1.52,,,-82.9881,34.7328,265.2,,,,,25.039999389648436
1426,GHCND:US1SCOC0023,2014,11,2014-11-30,3.06,,,-82.9881,34.7328,265.2,,,,,21.067999267578124
1427,GHCND:US1SCOC0023,2014,12,2014-12-31,0.6,,,-82.9881,34.7328,265.2,,,,,20.563999557495116
1428,GHCND:US1SCOC0023,2015,1,2015-01-31,2.34,,,-82.9881,34.7328,265.2,,,,,21.43599967956543
1429,GHCND:US1SCOC0023,2015,2,2015-02-28,1.18,,,-82.9881,34.7328,265.2,,,,,20.99599952697754
1430,GHCND:US1SCOC0023,2015,3,2015-03-31,0.78,,,-82.9881,34.7328,265.2,,,,,20.001999282836913
1431,GHCND:US1SCOC0023,2015,4,2015-04-30,0.7,,,-82.9881,34.7328,265.2,,,,,20.357999420166017
1432,GHCND:US1SCOC0023,2015,5,2015-05-31,0.58,,,-82.9881,34.7328,265.2,,,,,23.135999298095705
1433,GHCND:US1SCOC0023,2015,6,2015-06-30,2.6,,,-82.9881,34.7328,265.2,,,,,26.855998992919922
1434,GHCND:US1SCOC0023,2015,7,2015-07-31,0.6,,,-82.9881,34.7328,265.2,,,,,27.64799919128418
1435,GHCND:US1SCOC0023,2015,8,2015-08-31,2.2,,,-82.9881,34.7328,265.2,,,,,28.47199935913086
1436,GHCND:US1SCOC0023,2015,9,2015-09-30,1.26,,,-82.9881,34.7328,265.2,,,,,27.941999435424805
1437,GHCND:US1SCOC0023,2015,10,2015-10-31,2.7,,,-82.9881,34.7328,265.2,,,,,24.81999969482422
1438,GHCND:US1SCOC0023,2015,11,2015-11-30,2.18,,,-82.9881,34.7328,265.2,,,,,22.701999282836915
1439,GHCND:US1SCOC0023,2015,12,2015-12-31,2.92,,,-82.9881,34.7328,265.2,,,,,20.91199951171875
1440,GHCND:US1SCRC0004,2011,1,2011-01-31,0.46,,,-81.2304,34.1272,127.1,,,,,19.077999877929688
1441,GHCND:US1SCRC0004,2011,2,2011-02-28,1.88,,,-81.2304,34.1272,127.1,,,,,17.689999389648438
1442,GHCND:US1SCRC0004,2011,3,2011-03-31,0.96,,,-81.2304,34.1272,127.1,,,,,17.817999649047852
1443,GHCND:US1SCRC0004,2011,4,2011-04-30,0.4,,,-81.2304,34.1272,127.1,,,,,19.62599983215332
1444,GHCND:US1SCRC0004,2011,5,2011-05-31,0.62,,,-81.2304,34.1272,127.1,,,,,22.73199920654297
1445,GHCND:US1SCRC0004,2011,6,2011-06-30,1.86,,,-81.2304,34.1272,127.1,,,,,26.79799919128418
1446,GHCND:US1SCRC0004,2011,7,2011-07-31,0.36,,,-81.2304,34.1272,127.1,,,,,27.973999786376954
1447,GHCND:US1SCRC0004,2011,8,2011-08-31,1.08,,,-81.2304,34.1272,127.1,,,,,28.653999710083006
1448,GHCND:US1SCRC0004,2011,9,2011-09-30,0.88,,,-81.2304,34.1272,127.1,,,,,27.911999130249022
1449,GHCND:US1SCRC0004,2011,10,2011-10-31,1.18,,,-81.2304,34.1272,127.1,,,,,24.86399917602539
1450,GHCND:US1SCRC0004,2011,11,2011-11-30,1.04,,,-81.2304,34.1272,127.1,,,,,21.011999130249023
1451,GHCND:US1SCRC0004,2011,12,2011-12-31,0.63,,,-81.2304,34.1272,127.1,,,,,20.283999633789062
1452,GHCND:US1SCRC0004,2012,1,2012-01-31,1.02,,,-81.2304,34.1272,127.1,,,,,18.583999633789062
1453,GHCND:US1SCRC0004,2012,2,2012-02-29,1.36,,,-81.2304,34.1272,127.1,,,,,18.37799949645996
1454,GHCND:US1SCRC0004,2012,3,2012-03-31,0.85,,,-81.2304,34.1272,127.1,,,,,19.731999588012695
1455,GHCND:US1SCRC0004,2012,4,2012-04-30,0.49,,,-81.2304,34.1272,127.1,,,,,20.82999954223633
1456,GHCND:US1SCRC0004,2012,5,2012-05-31,0.61,,,-81.2304,34.1272,127.1,,,,,23.753999710083008
1457,GHCND:US1SCRC0004,2012,6,2012-06-30,1.14,,,-81.2304,34.1272,127.1,,,,,25.6239990234375
1458,GHCND:US1SCRC0004,2012,7,2012-07-31,1.41,,,-81.2304,34.1272,127.1,,,,,28.033999252319337
1459,GHCND:US1SCRC0004,2012,8,2012-08-31,1.82,,,-81.2304,34.1272,127.1,,,,,27.90199966430664
1460,GHCND:US1SCRC0004,2012,9,2012-09-30,1.34,,,-81.2304,34.1272,127.1,,,,,27.31199951171875
1461,GHCND:US1SCRC0004,2012,10,2012-10-31,0.4,,,-81.2304,34.1272,127.1,,,,,25.31999969482422
1462,GHCND:US1SCRC0004,2012,11,2012-11-30,1.03,,,-81.2304,34.1272,127.1,,,,,21.32199935913086
1463,GHCND:US1SCRC0004,2012,12,2012-12-31,1.28,,,-81.2304,34.1272,127.1,,,,,21.97799949645996
1464,GHCND:US1SCRC0004,2013,1,2013-01-31,1.12,,,-81.2304,34.1272,127.1,,,,,21.503999710083008
1465,GHCND:US1SCRC0004,2013,2,2013-02-28,1.51,,,-81.2304,34.1272,127.1,,,,,20.25599937438965
1466,GHCND:US1SCRC0004,2013,3,2013-03-31,1.96,,,-81.2304,34.1272,127.1,,,,,18.98399963378906
1467,GHCND:US1SCRC0004,2013,4,2013-04-30,1.87,,,-81.2304,34.1272,127.1,,,,,18.969999313354492
1468,GHCND:US1SCRC0004,2013,5,2013-05-31,2.52,,,-81.2304,34.1272,127.1,,,,,22.093999481201173
1469,GHCND:US1SCRC0004,2013,6,2013-06-30,0.99,,,-81.2304,34.1272,127.1,,,,,26.04799919128418
1470,GHCND:US1SCRC0004,2013,7,2013-07-31,0.81,,,-81.2304,34.1272,127.1,,,,,27.12799949645996
1471,GHCND:US1SCRC0004,2013,8,2013-08-31,2.98,,,-81.2304,34.1272,127.1,,,,,28.04199981689453
1472,GHCND:US1SCRC0004,2013,9,2013-09-30,1.49,,,-81.2304,34.1272,127.1,,,,,27.415999603271484
1473,GHCND:US1SCRC0004,2013,10,2013-10-31,0.78,,,-81.2304,34.1272,127.1,,,,,24.5299991607666
1474,GHCND:US1SCRC0004,2013,11,2013-11-30,1.17,,,-81.2304,34.1272,127.1,,,,,21.459999084472656
1475,GHCND:US1SCRC0004,2013,12,2013-12-31,1.59,,,-81.2304,34.1272,127.1,,,,,20.7879997253418
1476,GHCND:US1SCRC0004,2014,1,2014-01-31,2.32,,,-81.2304,34.1272,127.1,,,,,19.52199935913086
1477,GHCND:US1SCRC0004,2014,2,2014-02-28,0.32,,,-81.2304,34.1272,127.1,,,,,20.253999328613283
1478,GHCND:US1SCRC0004,2014,3,2014-03-31,1.4,,,-81.2304,34.1272,127.1,,,,,21.221998977661134
1479,GHCND:US1SCRC0004,2014,4,2014-04-30,1.96,,,-81.2304,34.1272,127.1,,,,,20.71799964904785
1480,GHCND:US1SCRC0004,2014,5,2014-05-31,1.7,,,-81.2304,34.1272,127.1,,,,,22.635999298095705
1481,GHCND:US1SCRC0004,2014,6,2014-06-30,0.68,,,-81.2304,34.1272,127.1,,,,,25.979999542236328
1482,GHCND:US1SCRC0004,2014,7,2014-07-31,0.97,,,-81.2304,34.1272,127.1,,,,,28.213999557495118
1483,GHCND:US1SCRC0004,2014,8,2014-08-31,2.18,,,-81.2304,34.1272,127.1,,,,,28.74799919128418
1484,GHCND:US1SCRC0004,2014,9,2014-09-30,1.42,,,-81.2304,34.1272,127.1,,,,,28.36199951171875
1485,GHCND:US1SCRC0004,2014,10,2014-10-31,1.34,,,-81.2304,34.1272,127.1,,,,,25.019999313354493
1486,GHCND:US1SCRC0004,2014,11,2014-11-30,1.45,,,-81.2304,34.1272,127.1,,,,,21.041999435424806
1487,GHCND:US1SCRC0004,2014,12,2014-12-31,1.68,,,-81.2304,34.1272,127.1,,,,,20.57999954223633
1488,GHCND:US1SCRC0004,2015,1,2015-01-31,0.87,,,-81.2304,34.1272,127.1,,,,,21.49199981689453
1489,GHCND:US1SCRC0004,2015,2,2015-02-28,1.49,,,-81.2304,34.1272,127.1,,,,,21.125999450683594
1490,GHCND:US1SCRC0004,2015,3,2015-03-31,0.83,,,-81.2304,34.1272,127.1,,,,,20.157999420166014
1491,GHCND:US1SCRC0004,2015,4,2015-04-30,1.6,,,-81.2304,34.1272,127.1,,,,,20.46199951171875
1492,GHCND:US1SCRC0004,2015,5,2015-05-31,0.52,,,-81.2304,34.1272,127.1,,,,,23.21599922180176
1493,GHCND:US1SCRC0004,2015,6,2015-06-30,1.3,,,-81.2304,34.1272,127.1,,,,,27.011999130249023
1494,GHCND:US1SCRC0004,2015,7,2015-07-31,0.52,,,-81.2304,34.1272,127.1,,,,,27.777999496459962
1495,GHCND:US1SCRC0004,2015,8,2015-08-31,2.84,,,-81.2304,34.1272,127.1,,,,,28.48799934387207
1496,GHCND:US1SCRC0004,2015,9,2015-09-30,1.81,,,-81.2304,34.1272,127.1,,,,,27.87799949645996
1497,GHCND:US1SCRC0004,2015,10,2015-10-31,8.41,,,-81.2304,34.1272,127.1,,,,,24.76399955749512
1498,GHCND:US1SCRC0004,2015,11,2015-11-30,2.59,,,-81.2304,34.1272,127.1,,,,,22.817999649047852
1499,GHCND:US1SCRC0004,2015,12,2015-12-31,2.88,,,-81.2304,34.1272,127.1,,,,,21.147999572753907
1500,GHCND:US1SCRC0005,2011,1,2011-01-31,0.47,,,-81.2243,34.1457,108.2,,,,,19.077999877929688
1501,GHCND:US1SCRC0005,2011,2,2011-02-28,2.03,,,-81.2243,34.1457,108.2,,,,,17.689999389648438
1502,GHCND:US1SCRC0005,2011,3,2011-03-31,0.93,,,-81.2243,34.1457,108.2,,,,,17.817999649047852
1503,GHCND:US1SCRC0005,2011,4,2011-04-30,0.33,,,-81.2243,34.1457,108.2,,,,,19.62599983215332
1504,GHCND:US1SCRC0005,2011,5,2011-05-31,1.13,,,-81.2243,34.1457,108.2,,,,,22.73199920654297
1505,GHCND:US1SCRC0005,2011,6,2011-06-30,1.52,,,-81.2243,34.1457,108.2,,,,,26.79799919128418
1506,GHCND:US1SCRC0005,2011,7,2011-07-31,0.61,,,-81.2243,34.1457,108.2,,,,,27.973999786376954
1507,GHCND:US1SCRC0005,2011,8,2011-08-31,1.12,,,-81.2243,34.1457,108.2,,,,,28.653999710083006
1508,GHCND:US1SCRC0005,2011,9,2011-09-30,1.18,,,-81.2243,34.1457,108.2,,,,,27.911999130249022
1509,GHCND:US1SCRC0005,2011,10,2011-10-31,1.17,,,-81.2243,34.1457,108.2,,,,,24.86399917602539
1510,GHCND:US1SCRC0005,2011,11,2011-11-30,1.08,,,-81.2243,34.1457,108.2,,,,,21.011999130249023
1511,GHCND:US1SCRC0005,2011,12,2011-12-31,0.71,,,-81.2243,34.1457,108.2,,,,,20.283999633789062
1512,GHCND:US1SCRC0005,2012,1,2012-01-31,0.76,,,-81.2243,34.1457,108.2,,,,,18.583999633789062
1513,GHCND:US1SCRC0005,2012,2,2012-02-29,1.31,,,-81.2243,34.1457,108.2,,,,,18.37799949645996
1514,GHCND:US1SCRC0005,2012,3,2012-03-31,0.39,,,-81.2243,34.1457,108.2,,,,,19.731999588012695
1515,GHCND:US1SCRC0005,2012,4,2012-04-30,0.44,,,-81.2243,34.1457,108.2,,,,,20.82999954223633
1516,GHCND:US1SCRC0005,2012,5,2012-05-31,0.81,,,-81.2243,34.1457,108.2,,,,,23.753999710083008
1517,GHCND:US1SCRC0005,2012,6,2012-06-30,1.17,,,-81.2243,34.1457,108.2,,,,,25.6239990234375
1518,GHCND:US1SCRC0005,2012,7,2012-07-31,1.68,,,-81.2243,34.1457,108.2,,,,,28.033999252319337
1519,GHCND:US1SCRC0005,2012,8,2012-08-31,2.06,,,-81.2243,34.1457,108.2,,,,,27.90199966430664
1520,GHCND:US1SCRC0005,2012,9,2012-09-30,1.03,,,-81.2243,34.1457,108.2,,,,,27.31199951171875
1521,GHCND:US1SCRC0005,2012,10,2012-10-31,0.46,,,-81.2243,34.1457,108.2,,,,,25.31999969482422
1522,GHCND:US1SCRC0005,2012,11,2012-11-30,0.96,,,-81.2243,34.1457,108.2,,,,,21.32199935913086
1523,GHCND:US1SCRC0005,2012,12,2012-12-31,1.06,,,-81.2243,34.1457,108.2,,,,,21.97799949645996
1524,GHCND:US1SCRC0005,2013,1,2013-01-31,1.03,,,-81.2243,34.1457,108.2,,,,,21.503999710083008
1525,GHCND:US1SCRC0005,2013,2,2013-02-28,1.47,,,-81.2243,34.1457,108.2,,,,,20.25599937438965
1526,GHCND:US1SCRC0005,2013,3,2013-03-31,0.57,,,-81.2243,34.1457,108.2,,,,,18.98399963378906
1527,GHCND:US1SCRC0005,2013,4,2013-04-30,1.62,,,-81.2243,34.1457,108.2,,,,,18.969999313354492
1528,GHCND:US1SCRC0005,2013,5,2013-05-31,2.17,,,-81.2243,34.1457,108.2,,,,,22.093999481201173
1529,GHCND:US1SCRC0005,2013,6,2013-06-30,0.84,,,-81.2243,34.1457,108.2,,,,,26.04799919128418
1530,GHCND:US1SCRC0005,2013,7,2013-07-31,1.01,,,-81.2243,34.1457,108.2,,,,,27.12799949645996
1531,GHCND:US1SCRC0005,2013,8,2013-08-31,2.96,,,-81.2243,34.1457,108.2,,,,,28.04199981689453
1532,GHCND:US1SCRC0005,2013,9,2013-09-30,1.51,,,-81.2243,34.1457,108.2,,,,,27.415999603271484
1533,GHCND:US1SCRC0005,2013,10,2013-10-31,0.29,,,-81.2243,34.1457,108.2,,,,,24.5299991607666
1534,GHCND:US1SCRC0005,2013,11,2013-11-30,1.01,,,-81.2243,34.1457,108.2,,,,,21.459999084472656
1535,GHCND:US1SCRC0005,2013,12,2013-12-31,1.53,,,-81.2243,34.1457,108.2,,,,,20.7879997253418
1536,GHCND:US1SCRC0005,2014,1,2014-01-31,2.28,,,-81.2243,34.1457,108.2,,,,,19.52199935913086
1537,GHCND:US1SCRC0005,2014,2,2014-02-28,1.01,,,-81.2243,34.1457,108.2,,,,,20.253999328613283
1538,GHCND:US1SCRC0005,2014,3,2014-03-31,1.14,,,-81.2243,34.1457,108.2,,,,,21.221998977661134
1539,GHCND:US1SCRC0005,2014,4,2014-04-30,1.79,,,-81.2243,34.1457,108.2,,,,,20.71799964904785
1540,GHCND:US1SCRC0005,2014,5,2014-05-31,1.34,,,-81.2243,34.1457,108.2,,,,,22.635999298095705
1541,GHCND:US1SCRC0005,2014,6,2014-06-30,0.59,,,-81.2243,34.1457,108.2,,,,,25.979999542236328
1542,GHCND:US1SCRC0005,2014,7,2014-07-31,0.83,,,-81.2243,34.1457,108.2,,,,,28.213999557495118
1543,GHCND:US1SCRC0005,2014,8,2014-08-31,1.58,,,-81.2243,34.1457,108.2,,,,,28.74799919128418
1544,GHCND:US1SCRC0005,2014,9,2014-09-30,1.62,,,-81.2243,34.1457,108.2,,,,,28.36199951171875
1545,GHCND:US1SCRC0005,2014,10,2014-10-31,1.29,,,-81.2243,34.1457,108.2,,,,,25.019999313354493
1546,GHCND:US1SCRC0005,2014,11,2014-11-30,1.43,,,-81.2243,34.1457,108.2,,,,,21.041999435424806
1547,GHCND:US1SCRC0005,2014,12,2014-12-31,1.66,,,-81.2243,34.1457,108.2,,,,,20.57999954223633
1548,GHCND:US1SCRC0005,2015,1,2015-01-31,0.91,,,-81.2243,34.1457,108.2,,,,,21.49199981689453
1549,GHCND:US1SCRC0005,2015,2,2015-02-28,1.06,,,-81.2243,34.1457,108.2,,,,,21.125999450683594
1550,GHCND:US1SCRC0005,2015,3,2015-03-31,0.78,,,-81.2243,34.1457,108.2,,,,,20.157999420166014
1551,GHCND:US1SCRC0005,2015,4,2015-04-30,1.26,,,-81.2243,34.1457,108.2,,,,,20.46199951171875
1552,GHCND:US1SCRC0005,2015,5,2015-05-31,0.16,,,-81.2243,34.1457,108.2,,,,,23.21599922180176
1553,GHCND:US1SCRC0005,2015,6,2015-06-30,1.03,,,-81.2243,34.1457,108.2,,,,,27.011999130249023
1554,GHCND:US1SCRC0005,2015,7,2015-07-31,0.42,,,-81.2243,34.1457,108.2,,,,,27.777999496459962
1555,GHCND:US1SCRC0005,2015,8,2015-08-31,2.68,,,-81.2243,34.1457,108.2,,,,,28.48799934387207
1556,GHCND:US1SCRC0005,2015,9,2015-09-30,2.64,,,-81.2243,34.1457,108.2,,,,,27.87799949645996
1557,GHCND:US1SCRC0005,2015,10,2015-10-31,8.66,,,-81.2243,34.1457,108.2,,,,,24.76399955749512
1558,GHCND:US1SCRC0005,2015,11,2015-11-30,2.14,,,-81.2243,34.1457,108.2,,,,,22.817999649047852
1559,GHCND:US1SCRC0005,2015,12,2015-12-31,2.58,,,-81.2243,34.1457,108.2,,,,,21.147999572753907
1560,GHCND:US1SCSP0008,2011,1,2011-01-31,0.6,,,-81.8748,34.9134,208.2,,,,,19.077999877929688
